City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
274,Kuah,MY,2021-02-15 03:27:17,6.3265,99.8432,87.8,58,20,5.75
275,Khani,GE,2021-02-15 03:27:17,41.9563,42.9566,41.0,93,40,4.61
276,Sitka,US,2021-02-15 03:27:18,57.0531,-135.33,33.8,55,90,6.91
277,Itaberaba,BR,2021-02-15 03:27:18,-12.5275,-40.3069,69.26,90,83,3.38
278,Wanaka,NZ,2021-02-15 03:27:18,-44.7,169.15,70.18,47,85,3.58
279,Zimapan,MX,2021-02-15 03:27:18,20.75,-99.35,57.13,32,0,5.44
280,Emborion,GR,2021-02-15 03:27:19,40.4833,21.55,19.4,58,100,12.66
281,Tingi,TZ,2021-02-15 03:27:19,-11.3,35.0333,65.89,81,94,1.45
282,Chokurdakh,RU,2021-02-15 03:27:20,70.6333,147.9167,-7.49,91,100,11.72
283,Soluno-Dmitriyevskoye,RU,2021-02-15 03:27:20,44.4031,42.7278,24.01,93,90,8.95
284,Camargo,MX,2021-02-15 03:27:20,27.6667,-105.1667,52.07,53,100,12.77
285,Chuy,UY,2021-02-15 03:27:21,-33.6971,-53.4616,68.94,91,99,3.09
286,Coquimbo,CL,2021-02-15 03:27:21,-29.9533,-71.3436,60.8,88,90,10.36
287,Svetlogorsk,BY,2021-02-15 03:27:21,52.6333,29.7333,7.25,95,26,5.73
288,Sinnamary,GF,2021-02-15 03:27:21,5.3833,-52.95,77.14,80,99,14.58
289,Ardmore,US,2021-02-15 03:27:22,34.1743,-97.1436,7.0,85,90,11.5
290,Clyde River,CA,2021-02-15 03:27:22,70.4692,-68.5914,-14.8,84,83,3.44
291,Mollendo,PE,2021-02-15 03:27:22,-17.0231,-72.0147,71.64,74,87,6.26
292,Bonthe,SL,2021-02-15 03:27:23,7.5264,-12.505,78.13,91,11,5.19
293,Leningradskiy,RU,2021-02-15 03:27:23,69.3833,178.4167,-13.43,85,0,5.21
294,Portland,US,2021-02-15 03:24:04,45.5234,-122.6762,33.01,93,90,17.27
295,Vostok,RU,2021-02-15 03:27:24,46.4856,135.8833,12.92,96,100,5.46
296,Komsomolskiy,UZ,2021-02-15 03:27:24,40.4272,71.7189,37.4,75,100,4.61
297,Tilichiki,RU,2021-02-15 03:27:24,60.4667,166.1,1.76,93,84,9.24
298,Margate,GB,2021-02-15 03:27:24,51.3813,1.3862,41.0,80,100,5.01
299,Esmeraldas,BR,2021-02-15 03:27:25,-19.7625,-44.3139,71.6,88,0,3.44
300,Novonikolayevskaya,RU,2021-02-15 03:27:26,45.5892,38.3689,19.99,90,100,3.0
301,Talaya,RU,2021-02-15 03:27:26,61.3833,152.75,-18.98,82,47,1.77
302,Kavieng,PG,2021-02-15 03:23:07,-2.5744,150.7967,84.69,73,6,9.71
303,Kaitangata,NZ,2021-02-15 03:27:26,-46.2817,169.8464,60.01,73,93,15.99
304,Faanui,PF,2021-02-15 03:27:27,-16.4833,-151.75,81.77,74,69,11.41
305,Vlore,AL,2021-02-15 03:27:27,40.4667,19.4897,30.47,90,14,12.48
306,Barwadih,IN,2021-02-15 03:27:27,23.8333,84.1167,72.97,24,0,1.95
307,Suslovo,RU,2021-02-15 03:27:27,56.2167,88.1167,15.73,97,100,8.34
308,Talcahuano,CL,2021-02-15 03:25:15,-36.7167,-73.1167,60.8,67,0,10.36
309,Westport,US,2021-02-15 03:27:28,41.1415,-73.3579,34.0,38,100,4.47
310,Nemuro,JP,2021-02-15 03:27:28,43.3236,145.575,32.0,100,75,6.91
311,Muyezerskiy,RU,2021-02-15 03:27:29,63.9333,31.65,-2.45,92,40,6.04
312,Phan Thiet,VN,2021-02-15 03:27:29,10.9333,108.1,78.64,57,45,5.21
313,Pokrovskoye,RU,2021-02-15 03:27:30,47.4157,38.8971,18.52,88,12,4.18
314,Pallipattu,IN,2021-02-15 03:27:30,13.3386,79.4449,68.0,83,20,3.29
315,Conde,BR,2021-02-15 03:27:30,-7.2597,-34.9075,78.8,89,20,5.75
316,Changping,CN,2021-02-15 03:27:31,40.2186,116.2197,39.0,25,0,4.47
317,Padang,ID,2021-02-15 03:24:29,-0.9492,100.3543,86.0,74,20,3.44
318,Maneadero,MX,2021-02-15 03:27:31,31.7167,-116.5667,57.99,85,77,5.01
319,Quelimane,MZ,2021-02-15 03:27:32,-17.8786,36.8883,73.4,94,75,5.75
320,Yulara,AU,2021-02-15 03:27:32,-25.2406,130.9889,91.4,18,27,13.8
321,Jackson,US,2021-02-15 03:27:32,42.4165,-122.8345,44.6,76,90,2.77
322,Elbistan,TR,2021-02-15 03:27:33,38.2059,37.1983,35.87,86,4,0.6
323,Saint George,US,2021-02-15 03:27:33,37.1041,-113.5841,44.6,36,1,11.5
324,Sandusky,US,2021-02-15 03:27:33,41.3501,-83.1332,18.0,74,100,3.0
325,Codrington,AU,2021-02-15 03:27:33,-38.2667,141.9667,68.7,61,100,12.84
326,Khasan,RU,2021-02-15 03:27:34,42.4308,130.6434,23.36,95,100,18.01
327,Kumluca,TR,2021-02-15 03:27:34,36.3703,30.2869,54.21,72,77,1.52
328,Hami,CN,2021-02-15 03:27:34,42.8,93.45,35.42,70,33,1.88
329,Balkhash,KZ,2021-02-15 03:27:34,46.844,74.9804,8.6,85,0,13.42
330,Asyut,EG,2021-02-15 03:27:35,27.181,31.1837,50.0,66,0,5.21
331,Tuatapere,NZ,2021-02-15 03:27:35,-46.1333,167.6833,59.0,71,96,15.01
332,Cidreira,BR,2021-02-15 03:27:35,-30.1811,-50.2056,72.37,83,94,5.93
333,Bathsheba,BB,2021-02-15 03:27:35,13.2167,-59.5167,78.8,65,20,23.02
334,Raudeberg,NO,2021-02-15 03:27:36,61.9875,5.1352,37.99,70,100,13.98
335,Kaka,TM,2021-02-15 03:27:36,37.3482,59.6143,48.34,51,0,5.64
336,Vardo,NO,2021-02-15 03:27:36,70.3705,31.1107,24.87,92,100,1.45
337,Vila Velha,BR,2021-02-15 03:27:36,-20.3297,-40.2925,78.8,73,40,8.05
338,Walvis Bay,NA,2021-02-15 03:27:37,-22.9575,14.5053,64.51,81,0,8.43
339,Neiafu,TO,2021-02-15 03:27:37,-18.65,-173.9833,84.2,74,20,8.05
340,Alekseyevskaya,RU,2021-02-15 03:27:37,50.2896,42.1845,7.0,80,20,7.72
341,Richards Bay,ZA,2021-02-15 03:27:38,-28.783,32.0377,74.82,93,78,3.33
342,Nurota,UZ,2021-02-15 03:27:38,40.5614,65.6886,39.2,75,0,11.5
343,Algiers,DZ,2021-02-15 03:27:38,36.7525,3.042,41.0,93,20,3.44
344,Port Moresby,PG,2021-02-15 03:22:56,-9.4431,147.1797,89.6,58,40,11.5
345,Lorengau,PG,2021-02-15 03:27:39,-2.0226,147.2712,83.59,75,100,5.82
346,Hellvik,NO,2021-02-15 03:27:39,59.9156,5.781,37.0,72,100,14.0
347,Palauig,PH,2021-02-15 03:27:40,15.435,119.9045,80.82,65,78,4.59
348,Lompoc,US,2021-02-15 03:27:40,34.6391,-120.4579,51.8,76,1,16.11
349,Sakakah,SA,2021-02-15 03:27:40,29.9697,40.2064,55.4,58,0,4.14
350,Novyy Svit,UA,2021-02-15 03:27:41,47.8059,38.0211,15.44,91,43,4.14
351,Dicabisagan,PH,2021-02-15 03:23:10,17.0818,122.4157,73.06,84,100,6.78
352,Luderitz,NA,2021-02-15 03:27:42,-26.6481,15.1594,65.68,71,0,20.87
353,Kamennomostskiy,RU,2021-02-15 03:27:42,44.2983,40.1856,23.74,95,100,4.21
354,Rosetta,EG,2021-02-15 03:27:43,31.4044,30.4164,48.2,87,0,3.44
355,Tacoronte,ES,2021-02-15 03:27:43,28.4769,-16.4102,60.01,38,0,2.3
356,Coos Bay,US,2021-02-15 03:27:43,43.3665,-124.2179,51.8,82,90,11.5
357,Galveston,US,2021-02-15 03:27:43,29.3669,-94.9669,35.6,80,90,23.02
358,Altay,CN,2021-02-15 03:27:44,47.8667,88.1167,16.72,74,0,1.41
359,Narsaq,GL,2021-02-15 03:27:44,60.9167,-46.05,28.4,86,75,5.75
360,Seoul,KR,2021-02-15 03:27:44,37.5683,126.9778,37.4,60,40,19.57
361,Ottawa,CA,2021-02-15 03:22:47,45.4112,-75.6981,12.99,72,20,4.61
362,Zyryanka,RU,2021-02-15 03:27:46,65.75,150.85,-17.5,87,48,7.09
363,Atambua,ID,2021-02-15 03:27:46,-9.1061,124.8925,81.43,72,93,4.38
364,Kavaratti,IN,2021-02-15 03:27:46,10.5669,72.642,80.76,61,47,6.2
365,Pont-Audemer,FR,2021-02-15 03:27:46,49.35,0.5167,42.8,81,0,13.8
366,Calceta,EC,2021-02-15 03:27:47,-0.85,-80.1667,78.8,78,90,5.75
367,San Jose,US,2021-02-15 03:26:28,37.3394,-121.895,55.4,62,90,8.05
368,San Patricio,US,2021-02-15 03:27:47,28.017,-97.5169,28.4,86,90,23.02
369,Fillmore,US,2021-02-15 03:27:47,43.6666,-92.1002,-13.0,64,1,8.05
370,Nesbyen,NO,2021-02-15 03:27:48,60.5681,9.1027,18.0,86,100,4.0
371,Esperance,AU,2021-02-15 03:27:48,-33.8667,121.9,87.8,27,31,6.91
372,Cruz Alta,BR,2021-02-15 03:27:48,-28.6386,-53.6064,68.0,94,0,4.61
373,Hinton,CA,2021-02-15 03:27:48,53.4001,-117.5857,15.8,62,100,3.44
374,Katsina,NG,2021-02-15 03:27:49,12.9894,7.6006,67.98,23,0,9.17
375,Kozhanka,UA,2021-02-15 03:27:49,49.9793,29.7381,12.2,85,0,2.24
376,Port Hawkesbury,CA,2021-02-15 03:27:49,45.6169,-61.3485,28.0,74,90,9.22
377,Tongchuan,CN,2021-02-15 03:27:50,35.0806,109.0897,39.92,56,100,3.49
378,Onega,RU,2021-02-15 03:27:50,63.9061,38.1404,-12.23,90,89,6.11
379,Mitchell,US,2021-02-15 03:27:51,43.7094,-98.0298,-14.8,64,1,3.44
380,Kibondo,TZ,2021-02-15 03:27:51,-3.5864,30.7203,60.04,97,99,0.96
381,Amapa,BR,2021-02-15 03:27:51,1.0,-52.0,71.62,98,100,2.64
382,Antalaha,MG,2021-02-15 03:27:52,-14.9003,50.2788,74.44,88,81,2.46
383,Khandbari,NP,2021-02-15 03:27:52,27.3747,87.2039,64.38,38,0,0.36
384,Riberalta,BO,2021-02-15 03:23:13,-10.9833,-66.1,75.22,90,98,2.3
385,Kalmunai,LK,2021-02-15 03:26:12,7.4167,81.8167,78.6,82,91,7.23
386,Petropavlovsk-Kamchatskiy,RU,2021-02-15 03:27:53,53.0452,158.6483,21.2,58,75,13.42
387,Denpasar,ID,2021-02-15 03:27:53,-8.65,115.2167,86.0,74,20,10.36
388,Salalah,OM,2021-02-15 03:27:53,17.0151,54.0924,66.2,52,0,4.61
389,Flinders,AU,2021-02-15 03:27:54,-34.5833,150.8552,75.99,49,75,19.57
390,Farsund,NO,2021-02-15 03:27:54,58.0948,6.8047,36.0,84,100,18.54
391,Calabozo,VE,2021-02-15 03:27:18,8.9242,-67.4293,80.17,57,100,9.98
392,Hasaki,JP,2021-02-15 03:26:47,35.7333,140.8333,59.0,94,75,21.85
393,Lahij,YE,2021-02-15 03:24:19,13.1667,44.5833,67.95,58,48,4.18
394,Ulaanbaatar,MN,2021-02-15 03:23:34,47.9077,106.8832,6.8,61,40,20.13
395,Altamont,US,2021-02-15 03:27:55,42.2068,-121.7372,36.0,87,90,3.44
396,General Bravo,MX,2021-02-15 03:27:56,25.8,-99.1667,36.63,75,99,22.19
397,Rakaia,NZ,2021-02-15 03:27:56,-43.75,172.0167,68.0,26,100,8.01
398,Vacha,RU,2021-02-15 03:27:56,55.8008,42.7706,-4.43,93,94,7.54
399,Payo,ID,2021-02-15 03:27:56,-3.7508,103.6372,76.5,93,89,2.53
400,Cranendonck,NL,2021-02-15 03:27:57,51.2775,5.5837,35.6,51,90,3.44
401,Kerman,IR,2021-02-15 03:27:57,30.2832,57.0788,26.6,31,0,4.61
402,Massillon,US,2021-02-15 03:27:39,40.7967,-81.5215,21.2,79,90,11.5
403,Campbellton,CA,2021-02-15 03:27:57,48.0075,-66.6727,15.8,73,26,6.91
404,Granby,CA,2021-02-15 03:23:56,45.4001,-72.7324,10.0,92,58,4.83
405,Hongjiang,CN,2021-02-15 03:27:58,27.11,109.9956,58.89,82,93,2.24
406,Reigate,GB,2021-02-15 03:25:23,51.2376,-0.2078,43.0,100,75,6.91
407,Belmonte,BR,2021-02-15 03:27:58,-15.8631,-38.8828,75.2,78,20,3.44
408,Dorado,PR,2021-02-15 03:27:59,18.4588,-66.2677,73.0,88,4,4.0
409,Umm Lajj,SA,2021-02-15 03:27:59,25.0213,37.2685,73.67,64,0,4.99
410,Azpeitia,ES,2021-02-15 03:27:59,43.1825,-2.2669,57.2,54,0,14.97
411,Parkent,UZ,2021-02-15 03:27:59,41.2944,69.6764,48.2,34,0,11.5
412,Fjerritslev,DK,2021-02-15 03:28:00,57.0813,9.2664,30.2,64,75,13.8
413,Baisha,CN,2021-02-15 03:28:00,26.5222,110.9311,68.22,59,0,2.21
414,Chiredzi,ZW,2021-02-15 03:28:00,-21.05,31.6667,71.96,97,100,7.43
415,Bakchar,RU,2021-02-15 03:28:00,57.0186,82.0711,26.51,97,100,12.26
416,Helena,US,2021-02-15 03:24:44,46.5927,-112.0361,3.0,78,90,3.44
417,Dukat,RU,2021-02-15 03:28:01,62.55,155.55,-21.35,84,8,3.02
418,Atar,MR,2021-02-15 03:28:01,20.5169,-13.0499,66.09,26,0,10.6
419,Zeya,RU,2021-02-15 03:28:02,53.75,127.2667,-1.97,85,78,2.95
420,Sola,VU,2021-02-15 03:28:02,-13.8833,167.55,86.0,84,75,5.75
421,Smirnykh,RU,2021-02-15 03:28:02,49.75,142.8333,18.57,91,49,3.69
422,Henties Bay,NA,2021-02-15 03:28:02,-22.116,14.2845,63.27,86,15,5.32
423,Zhangye,CN,2021-02-15 03:28:03,38.9342,100.4517,35.53,69,62,1.43
424,Srednekolymsk,RU,2021-02-15 03:28:03,67.45,153.6833,-18.27,85,12,10.58
425,Otwock,PL,2021-02-15 03:28:03,52.1058,21.2613,24.01,81,100,9.66
426,Lancaster,US,2021-02-15 03:25:05,40.2504,-76.2499,34.0,79,100,4.41
427,Fairbanks,US,2021-02-15 03:28:04,64.8378,-147.7164,-0.99,84,1,1.14
428,China,MX,2021-02-15 03:24:15,25.7,-99.2333,40.89,68,38,22.64
429,Kirakira,SB,2021-02-15 03:28:04,-10.4544,161.9205,84.45,77,72,11.7
430,Chulym,RU,2021-02-15 03:28:05,55.0997,80.9572,15.98,95,100,12.06
431,Gat,IL,2021-02-15 03:28:05,31.61,34.7642,57.0,100,1,0.58
432,Margherita,IN,2021-02-15 03:28:05,27.2833,95.6833,66.2,82,40,1.5
433,Lesnikovo,RU,2021-02-15 03:28:05,55.2822,65.3175,14.92,94,97,16.82
434,Kautokeino,NO,2021-02-15 03:28:06,69.0125,23.0412,17.29,93,100,8.86
435,Paamiut,GL,2021-02-15 03:28:06,61.994,-49.6678,7.88,88,43,11.99
436,San Quintin,MX,2021-02-15 03:28:06,30.4833,-115.95,57.42,74,77,16.58
437,Saquena,PE,2021-02-15 03:23:07,-4.6667,-73.5167,75.99,91,94,2.3
438,Lesosibirsk,RU,2021-02-15 03:28:07,58.2358,92.4828,-12.15,87,99,7.85
439,Oskemen,KZ,2021-02-15 03:28:07,49.9565,82.6119,-5.8,84,40,4.47
440,Kutum,SD,2021-02-15 03:25:08,14.2,24.6667,57.25,34,0,5.79
441,Porto Santo,PT,2021-02-15 03:27:01,33.072,-16.3415,59.0,82,20,8.05
442,Chapais,CA,2021-02-15 03:28:08,49.7834,-74.8492,6.8,85,90,3.44
443,Lakatoro,VU,2021-02-15 03:28:08,-16.0999,167.4164,85.84,70,69,5.12
444,Oyama,JP,2021-02-15 03:28:08,36.3,139.8,59.0,94,90,16.11
445,Mayo,US,2021-02-15 03:28:09,38.8876,-76.5119,36.0,80,90,3.44
446,Rio Gallegos,AR,2021-02-15 03:24:27,-51.6226,-69.2181,53.6,50,40,5.75
447,Saint Simons,US,2021-02-15 03:28:09,31.1352,-81.3901,48.2,93,90,8.05
448,Nevelsk,RU,2021-02-15 03:28:10,46.6733,141.8633,28.4,86,75,15.66
449,Colares,PT,2021-02-15 03:28:10,38.7992,-9.4469,55.99,61,61,10.0
450,Gamba,GA,2021-02-15 03:28:11,-2.65,10.0,78.73,87,100,7.63
451,Novopskov,UA,2021-02-15 03:28:11,49.5464,39.0899,11.17,95,0,6.69
452,Vanavara,RU,2021-02-15 03:28:11,60.34,102.2797,-27.58,82,0,1.9
453,Kysyl-Syr,RU,2021-02-15 03:28:12,63.8986,122.7617,-18.9,87,100,6.46
454,Noumea,NC,2021-02-15 03:28:12,-22.2763,166.4572,87.8,62,75,12.66
455,New Waterford,US,2021-02-15 03:28:12,40.8451,-80.6145,24.01,57,100,5.01
456,Havoysund,NO,2021-02-15 03:28:13,70.9963,24.6622,33.8,86,75,2.3
457,Otane,NZ,2021-02-15 03:28:13,-39.8833,176.6333,65.57,74,100,4.79
458,Risor,NO,2021-02-15 03:28:13,58.7206,9.2342,24.01,89,100,1.99
459,Yazykovo,RU,2021-02-15 03:28:14,55.2199,56.1353,1.76,92,100,15.46
460,Oussouye,SN,2021-02-15 03:28:14,12.485,-16.5469,69.8,94,0,2.3
461,Bratsk,RU,2021-02-15 03:28:14,56.1325,101.6142,-16.01,76,0,2.24
462,Maracaibo,VE,2021-02-15 03:28:14,10.6317,-71.6406,80.4,71,100,10.67
463,Marawi,PH,2021-02-15 03:28:15,7.9986,124.2928,82.0,83,80,5.01
464,Los Llanos De Aridane,ES,2021-02-15 03:28:15,28.6585,-17.9182,62.01,82,0,9.22
465,Inhambane,MZ,2021-02-15 03:28:15,-23.865,35.3833,79.18,87,100,11.27
466,Ponta Delgada,PT,2021-02-15 03:28:15,37.7333,-25.6667,60.8,77,75,27.63
467,Isilkul,RU,2021-02-15 03:28:16,54.9109,71.2728,15.04,95,99,8.48
468,Kalianget,ID,2021-02-15 03:28:16,-7.05,113.9333,79.68,79,100,3.29
469,Dubbo,AU,2021-02-15 03:25:20,-32.25,148.6167,78.8,38,0,12.66
470,Pevek,RU,2021-02-15 03:28:17,69.7008,170.3133,-18.06,85,0,0.92
471,Fakel,RU,2021-02-15 03:28:17,57.6325,53.0252,-1.86,93,99,6.26
472,Saint-Pierre,RE,2021-02-15 03:28:17,-21.3393,55.4781,79.0,69,0,5.75
473,Half Moon Bay,US,2021-02-15 03:28:17,37.4636,-122.4286,54.0,93,90,3.44
474,Kikuchi,JP,2021-02-15 03:28:18,32.9833,130.8167,59.0,67,40,13.8
475,Tall Kayf,TR,2021-02-15 03:28:18,37.0833,41.0667,50.0,57,0,10.36
476,Abu Dhabi,AE,2021-02-15 03:28:18,24.4667,54.3667,62.6,94,0,2.3
477,Dunmore Town,BS,2021-02-15 03:28:18,25.5,-76.65,76.03,86,0,17.81
478,Kaman,IN,2021-02-15 03:28:19,27.65,77.2667,63.45,41,0,2.84
479,Zabol,AF,2021-02-15 03:28:19,32.25,67.25,40.8,60,0,1.7
480,Holland,US,2021-02-15 03:27:39,42.7875,-86.1089,12.99,72,90,8.05
481,Milkovo,RU,2021-02-15 03:28:19,54.7167,158.6167,3.43,89,76,0.29
482,Touros,BR,2021-02-15 03:28:20,-5.1989,-35.4608,80.6,78,75,9.22
483,Guia Lopes Da Laguna,BR,2021-02-15 03:28:20,-21.4578,-56.1142,73.0,89,60,3.44
484,Vetluga,RU,2021-02-15 03:28:20,57.8557,45.781,-7.49,91,84,5.84
485,Fonte Boa,BR,2021-02-15 03:28:21,-2.4959,-66.2662,76.23,95,100,1.7
486,Severodvinsk,RU,2021-02-15 03:28:21,64.5635,39.8302,-13.0,77,40,2.24
487,Tungor,RU,2021-02-15 03:28:21,53.3808,142.9564,13.39,93,54,5.95
488,Stromness,GB,2021-02-15 03:28:21,58.965,-3.296,42.8,87,97,18.41
489,Ucluelet,CA,2021-02-15 03:27:12,48.9329,-125.5528,39.0,90,100,1.99
490,Harwich,GB,2021-02-15 03:28:22,51.9419,1.2844,39.0,83,100,8.01
491,Kulhudhuffushi,MV,2021-02-15 03:28:22,6.6221,73.07,80.47,66,94,7.34
492,Morondava,MG,2021-02-15 03:25:24,-20.2833,44.2833,76.57,86,100,14.07
493,San Bernardo,CL,2021-02-15 03:28:23,-33.6,-70.7167,68.0,72,0,10.36
494,Yuncheng,CN,2021-02-15 03:28:23,35.0231,110.9928,44.38,40,100,9.46
495,Bida,NG,2021-02-15 03:28:23,9.0833,6.0167,80.02,17,63,4.81
496,Zhigansk,RU,2021-02-15 03:28:23,66.7697,123.3711,-21.14,85,100,6.8
497,Aykhal,RU,2021-02-15 03:28:24,66.0,111.5,-28.5,82,100,9.06
498,Glace Bay,CA,2021-02-15 03:28:24,46.1969,-59.957,27.0,74,90,6.91
499,Orlik,RU,2021-02-15 03:28:24,52.5178,99.825,-1.79,85,96,0.96
500,Suruc,TR,2021-02-15 03:28:24,36.9761,38.425,44.6,70,0,9.22
501,Sungaipenuh,ID,2021-02-15 03:27:21,-2.0833,101.3833,78.42,65,38,0.69
502,Urumqi,CN,2021-02-15 03:28:25,43.801,87.6005,15.8,92,75,2.24
503,Gambiran,ID,2021-02-15 03:28:26,-6.7988,111.4951,83.28,75,75,7.52
504,Korablino,RU,2021-02-15 03:28:26,53.9164,40.0133,0.0,66,41,8.34
505,Dakar,SN,2021-02-15 03:25:46,14.6937,-17.4441,66.2,82,73,4.61
506,Bayburt,TR,2021-02-15 03:28:26,40.2589,40.2278,32.23,94,75,4.81
507,Pietarsaari,FI,2021-02-15 03:28:27,63.65,22.6833,8.01,85,0,9.22
508,Mehran,IR,2021-02-15 03:28:27,33.1222,46.1646,41.0,52,0,6.91
509,Nishihara,JP,2021-02-15 03:28:27,26.1842,127.7558,71.6,46,75,18.41
510,Yadrin,RU,2021-02-15 03:28:27,55.9405,46.2062,-5.75,91,99,6.38
511,Biak,ID,2021-02-15 03:28:28,-0.9131,122.8766,84.52,67,94,0.81
512,Balkanabat,TM,2021-02-15 03:28:28,39.5108,54.3671,46.98,70,100,0.94
513,Nichinan,JP,2021-02-15 03:28:28,31.6,131.3667,66.2,55,75,24.16
514,Santa Cruz,BO,2021-02-15 03:26:50,-17.8,-63.1667,77.0,88,75,8.05
515,Puerto Baquerizo Moreno,EC,2021-02-15 03:28:29,-0.9,-89.6,77.9,85,93,10.42
516,Kashi,CN,2021-02-15 03:28:29,39.4547,75.9797,37.4,44,2,4.47
517,Matara,LK,2021-02-15 03:28:30,5.9485,80.5353,80.85,78,81,3.47
518,Vestmannaeyjar,IS,2021-02-15 03:28:30,63.4427,-20.2734,41.94,85,100,5.66
519,Trebinje,BA,2021-02-15 03:28:31,42.7119,18.3442,33.8,37,0,11.5
520,Dong Hoi,VN,2021-02-15 03:28:31,17.4833,106.6,71.22,69,7,6.35
521,Nicolas Bravo,MX,2021-02-15 03:28:31,18.45,-88.9167,70.63,94,0,2.48
522,Myitkyina,MM,2021-02-15 03:28:31,25.3833,97.4,75.94,35,0,2.55
523,Graaff-Reinet,ZA,2021-02-15 03:28:32,-32.2522,24.5308,63.0,96,100,3.0
524,Torbay,CA,2021-02-15 03:28:32,47.6666,-52.7314,23.0,79,90,13.8
525,Nara,JP,2021-02-15 03:28:32,34.6851,135.8049,57.2,100,75,10.36
526,Riyadh,SA,2021-02-15 03:28:00,24.6877,46.7219,57.2,44,0,4.41
527,Clarence Town,AU,2021-02-15 03:28:33,-32.5833,151.7833,73.0,64,90,23.02
528,Fare,PF,2021-02-15 03:28:33,-16.7,-151.0167,82.15,72,69,9.28
529,Vygonichi,RU,2021-02-15 03:28:33,53.0985,34.0673,6.8,85,75,4.47
530,Magadi,IN,2021-02-15 03:28:33,12.9667,77.2333,75.99,73,73,1.14
531,Puerto Madero,MX,2021-02-15 03:28:34,14.7208,-92.4215,69.8,100,20,8.48
532,Sakaraha,MG,2021-02-15 03:28:34,-22.9,44.5333,70.16,80,100,4.94
533,Presidencia Roque Saenz Pena,AR,2021-02-15 03:28:17,-26.7852,-60.4388,77.0,71,0,1.9
534,Baykit,RU,2021-02-15 03:28:34,61.67,96.37,-25.98,78,0,1.48
535,Flin Flon,CA,2021-02-15 03:28:35,54.7682,-101.865,-8.09,90,89,5.55
536,Caimito,CO,2021-02-15 03:28:35,8.8123,-75.4107,77.32,85,48,5.95
537,Tutoia,BR,2021-02-15 03:28:35,-2.7619,-42.2744,80.4,83,99,11.54
538,Palm Beach,US,2021-02-15 03:28:35,26.6503,-80.4498,75.0,94,95,4.34
539,Saint-Joseph,RE,2021-02-15 03:28:36,-21.3667,55.6167,79.0,69,0,5.75
540,Bardsir,IR,2021-02-15 03:28:36,29.9227,56.5743,26.6,31,0,4.61
541,Luan,CH,2021-02-15 03:28:37,46.3592,6.9759,28.99,84,100,1.01
542,Sambava,MG,2021-02-15 03:28:37,-14.2667,50.1667,76.08,88,100,5.53
543,Shingu,JP,2021-02-15 03:28:37,33.7333,135.9833,57.2,88,75,25.32
544,Uthal,PK,2021-02-15 03:28:37,25.8072,66.6219,66.0,38,0,3.06
545,Griffith,US,2021-02-15 03:28:38,41.5284,-87.4237,5.0,72,90,9.22
546,Zhezkazgan,KZ,2021-02-15 03:28:38,47.8043,67.7144,17.91,97,100,7.11
547,Sobolevo,RU,2021-02-15 03:28:38,54.4299,31.8996,5.07,95,96,6.15
548,Elat,IL,2021-02-15 03:28:38,29.5581,34.9482,57.2,62,0,8.05
549,Preston,GB,2021-02-15 03:28:39,53.7667,-2.7167,42.01,90,35,1.01
550,Makakilo City,US,2021-02-15 03:28:39,21.3469,-158.0858,82.4,65,20,13.8
